symbol,disclosure_date,txn_type,qty,value,person_category,person_name,raw_json,raw_comName,raw_shp,raw_totIssuedShares,raw_totPromoterHolding,raw_percPromoterHolding,raw_totPublicHolding,raw_totPromoterShares,raw_percPromoterShares,raw_percTotShares,raw_disclosureFromDate,raw_numSharesPledged,raw_totDematShares,raw_sharesCollateral,raw_nbfcPromoShare,raw_nbfcNonPromoShare,raw_percSharesPledged,raw_broadcastDt,raw_disclosureToDate,raw_compBroadcastDate,raw_noOfPledgeShare,raw_noOfSecPledgeShare,fetched_at
,,,,,,,"{""comName"": ""Taj GVK Hotels & Resorts Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""62701495"", ""totPromoterHolding"": ""44518206"", ""percPromoterHolding"": ""    71.00"", ""totPublicHolding"": ""18183289"", ""totPromoterShares"": ""13475934"", ""percPromoterShares"": ""    30.27"", ""percTotShares"": ""    21.49"", ""disclosureFromDate"": null, ""numSharesPledged"": ""17391862"", ""totDematShares"": ""62446958"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""27.85"", ""broadcastDt"": ""30-Mar-2026 16:30:55"", ""disclosureToDate"": null, ""compBroadcastDate"": null, ""noOfPledgeShare"": ""582.632"", ""noOfSecPledgeShare"": ""751.937""}",Taj GVK Hotels & Resorts Limited,31-Dec-2025,62701495,44518206,    71.00,18183289,13475934,    30.27,    21.49,,17391862,62446958,0,0,0,27.85,30-Mar-2026 16:30:55,,,582.632,751.937,2026-03-30
,,,,,,,"{""comName"": ""Take Solutions Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""147934000"", ""totPromoterHolding"": ""0"", ""percPromoterHolding"": ""     0.00"", ""totPublicHolding"": ""147934000"", ""totPromoterShares"": ""0"", ""percPromoterShares"": null, ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""11157623"", ""totDematShares"": ""147366631"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""7.57"", ""broadcastDt"": ""30-Mar-2026 16:31:11"", ""disclosureToDate"": null, ""compBroadcastDate"": null, ""noOfPledgeShare"": null, ""noOfSecPledgeShare"": null}",Take Solutions Limited,31-Dec-2025,147934000,0,     0.00,147934000,0,,     0.00,,11157623,147366631,0,0,0,7.57,30-Mar-2026 16:31:11,,,,,2026-03-30
,,,,,,,"{""comName"": ""Talbros Automotive Components Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""61728150"", ""totPromoterHolding"": ""36070183"", ""percPromoterHolding"": ""    58.43"", ""totPublicHolding"": ""25657967"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""1234821"", ""totDematShares"": ""61728150"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""2"", ""broadcastDt"": ""30-Mar-2026 16:31:07"", ""disclosureToDate"": null, ""compBroadcastDate"": null, ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""33.951""}",Talbros Automotive Components Limited,31-Dec-2025,61728150,36070183,    58.43,25657967,0,     0.00,     0.00,,1234821,61728150,0,0,0,2,30-Mar-2026 16:31:07,,,0,33.951,2026-03-30
,,,,,,,"{""comName"": ""Talwalkars Better Value Fitness Limited"", ""shp"": ""31-Mar-2022"", ""totIssuedShares"": ""31004856"", ""totPromoterHolding"": ""10198415"", ""percPromoterHolding"": ""    32.89"", ""totPublicHolding"": ""20806441"", ""totPromoterShares"": ""7122000"", ""percPromoterShares"": ""    69.83"", ""percTotShares"": ""    22.97"", ""disclosureFromDate"": null, ""numSharesPledged"": ""7595340"", ""totDematShares"": ""30998557"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""24.5"", ""broadcastDt"": ""30-Mar-2026 16:31:16"", ""disclosureToDate"": null, ""compBroadcastDate"": ""31-08-2017"", ""noOfPledgeShare"": null, ""noOfSecPledgeShare"": null}",Talwalkars Better Value Fitness Limited,31-Mar-2022,31004856,10198415,    32.89,20806441,7122000,    69.83,    22.97,,7595340,30998557,0,0,0,24.5,30-Mar-2026 16:31:16,,31-08-2017,,,2026-03-30
,,,,,,,"{""comName"": ""Talwalkars Healthclubs Limited"", ""shp"": ""31-Mar-2022"", ""totIssuedShares"": ""31004856"", ""totPromoterHolding"": ""9802234"", ""percPromoterHolding"": ""    31.62"", ""totPublicHolding"": ""21202622"", ""totPromoterShares"": ""7292000"", ""percPromoterShares"": ""    74.39"", ""percTotShares"": ""    23.52"", ""disclosureFromDate"": null, ""numSharesPledged"": ""7808037"", ""totDematShares"": ""30991792"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""25.19"", ""broadcastDt"": ""30-Mar-2026 16:31:27"", ""disclosureToDate"": null, ""compBroadcastDate"": ""31-01-2019"", ""noOfPledgeShare"": null, ""noOfSecPledgeShare"": null}",Talwalkars Healthclubs Limited,31-Mar-2022,31004856,9802234,    31.62,21202622,7292000,    74.39,    23.52,,7808037,30991792,0,0,0,25.19,30-Mar-2026 16:31:27,,31-01-2019,,,2026-03-30
,,,,,,,"{""comName"": ""Tamil Nadu Newsprint & Papers Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""69210600"", ""totPromoterHolding"": ""24444900"", ""percPromoterHolding"": ""    35.32"", ""totPublicHolding"": ""44765700"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""4306431"", ""totDematShares"": ""68492804"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""6.29"", ""broadcastDt"": ""30-Mar-2026 16:30:46"", ""disclosureToDate"": null, ""compBroadcastDate"": null, ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""61.827""}",Tamil Nadu Newsprint & Papers Limited,31-Dec-2025,69210600,24444900,    35.32,44765700,0,     0.00,     0.00,,4306431,68492804,0,0,0,6.29,30-Mar-2026 16:30:46,,,0,61.827,2026-03-30
,,,,,,,"{""comName"": ""Tamilnadu PetroProducts Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""89971474"", ""totPromoterHolding"": ""31078126"", ""percPromoterHolding"": ""    34.54"", ""totPublicHolding"": ""58893348"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""3054244"", ""totDematShares"": ""87973692"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""3.47"", ""broadcastDt"": ""30-Mar-2026 16:30:47"", ""disclosureToDate"": null, ""compBroadcastDate"": null, ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""32.268""}",Tamilnadu PetroProducts Limited,31-Dec-2025,89971474,31078126,    34.54,58893348,0,     0.00,     0.00,,3054244,87973692,0,0,0,3.47,30-Mar-2026 16:30:47,,,0,32.268,2026-03-30
,,,,,,,"{""comName"": ""Tamilnadu Telecommunication Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""45671400"", ""totPromoterHolding"": ""29067700"", ""percPromoterHolding"": ""    63.65"", ""totPublicHolding"": ""16603700"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""71548"", ""totDematShares"": ""44495987"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""0.16"", ""broadcastDt"": ""30-Mar-2026 16:30:41"", ""disclosureToDate"": null, ""compBroadcastDate"": null, ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""0.072""}",Tamilnadu Telecommunication Limited,31-Dec-2025,45671400,29067700,    63.65,16603700,0,     0.00,     0.00,,71548,44495987,0,0,0,0.16,30-Mar-2026 16:30:41,,,0,0.072,2026-03-30
,,,,,,,"{""comName"": ""Tanla Platforms Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""132617359"", ""totPromoterHolding"": ""61852138"", ""percPromoterHolding"": ""    46.64"", ""totPublicHolding"": ""70765221"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""12054515"", ""totDematShares"": ""132596465"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""9.09"", ""broadcastDt"": ""30-Mar-2026 16:31:08"", ""disclosureToDate"": null, ""compBroadcastDate"": null, ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""633.465""}",Tanla Platforms Limited,31-Dec-2025,132617359,61852138,    46.64,70765221,0,     0.00,     0.00,,12054515,132596465,0,0,0,9.09,30-Mar-2026 16:31:08,,,0,633.465,2026-03-30
,,,,,,,"{""comName"": ""Tarapur Transformers Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""19500011"", ""totPromoterHolding"": ""4280576"", ""percPromoterHolding"": ""    21.95"", ""totPublicHolding"": ""15219435"", ""totPromoterShares"": ""3994000"", ""percPromoterShares"": ""    93.31"", ""percTotShares"": ""    20.48"", ""disclosureFromDate"": null, ""numSharesPledged"": ""4162729"", ""totDematShares"": ""19499711"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""21.35"", ""broadcastDt"": ""30-Mar-2026 16:31:16"", ""disclosureToDate"": null, ""compBroadcastDate"": ""10-06-2017"", ""noOfPledgeShare"": null, ""noOfSecPledgeShare"": null}",Tarapur Transformers Limited,31-Dec-2025,19500011,4280576,    21.95,15219435,3994000,    93.31,    20.48,,4162729,19499711,0,0,0,21.35,30-Mar-2026 16:31:16,,10-06-2017,,,2026-03-30
,,,,,,,"{""comName"": ""Tarmat Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""24064255"", ""totPromoterHolding"": ""7250939"", ""percPromoterHolding"": ""    30.13"", ""totPublicHolding"": ""16813316"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""512281"", ""totDematShares"": ""25063936"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""2.04"", ""broadcastDt"": ""30-Mar-2026 16:31:11"", ""disclosureToDate"": null, ""compBroadcastDate"": null, ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""2.602""}",Tarmat Limited,31-Dec-2025,24064255,7250939,    30.13,16813316,0,     0.00,     0.00,,512281,25063936,0,0,0,2.04,30-Mar-2026 16:31:11,,,0,2.602,2026-03-30
,,,,,,,"{""comName"": ""Tata Chemicals Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""254756278"", ""totPromoterHolding"": ""96753019"", ""percPromoterHolding"": ""    37.98"", ""totPublicHolding"": ""158003259"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""6871268"", ""totDematShares"": ""252371113"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""2.72"", ""broadcastDt"": ""30-Mar-2026 16:30:29"", ""disclosureToDate"": null, ""compBroadcastDate"": ""27-07-2016"", ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""526.03""}",Tata Chemicals Limited,31-Dec-2025,254756278,96753019,    37.98,158003259,0,     0.00,     0.00,,6871268,252371113,0,0,0,2.72,30-Mar-2026 16:30:29,,27-07-2016,0,526.03,2026-03-30
,,,,,,,"{""comName"": ""Tata Communications Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""285000000"", ""totPromoterHolding"": ""167760493"", ""percPromoterHolding"": ""    58.86"", ""totPublicHolding"": ""117239507"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""3788677"", ""totDematShares"": ""284951500"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""1.33"", ""broadcastDt"": ""30-Mar-2026 16:30:35"", ""disclosureToDate"": null, ""compBroadcastDate"": ""24-02-2017"", ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""691.547""}",Tata Communications Limited,31-Dec-2025,285000000,167760493,    58.86,117239507,0,     0.00,     0.00,,3788677,284951500,0,0,0,1.33,30-Mar-2026 16:30:35,,24-02-2017,0,691.547,2026-03-30
,,,,,,,"{""comName"": ""Tata Consultancy Services Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""3618087518"", ""totPromoterHolding"": ""2596558628"", ""percPromoterHolding"": ""    71.77"", ""totPublicHolding"": ""1021528890"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""17038187"", ""totDematShares"": ""3617669893"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""0.47"", ""broadcastDt"": ""30-Mar-2026 16:31:00"", ""disclosureToDate"": null, ""compBroadcastDate"": ""31-03-2021"", ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""5462.784""}",Tata Consultancy Services Limited,31-Dec-2025,3618087518,2596558628,    71.77,1021528890,0,     0.00,     0.00,,17038187,3617669893,0,0,0,0.47,30-Mar-2026 16:31:00,,31-03-2021,0,5462.784,2026-03-30
,,,,,,,"{""comName"": ""Tata Elxsi Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""62295229"", ""totPromoterHolding"": ""27348919"", ""percPromoterHolding"": ""    43.90"", ""totPublicHolding"": ""34946310"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""1956700"", ""totDematShares"": ""61588691"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""3.18"", ""broadcastDt"": ""30-Mar-2026 16:30:30"", ""disclosureToDate"": null, ""compBroadcastDate"": null, ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""1025.409""}",Tata Elxsi Limited,31-Dec-2025,62295229,27348919,    43.90,34946310,0,     0.00,     0.00,,1956700,61588691,0,0,0,3.18,30-Mar-2026 16:30:30,,,0,1025.409,2026-03-30
,,,,,,,"{""comName"": ""Tata Investment Corporation Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""505952960"", ""totPromoterHolding"": ""371289470"", ""percPromoterHolding"": ""    73.38"", ""totPublicHolding"": ""134663490"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""3706264"", ""totDematShares"": ""30977089"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""11.96"", ""broadcastDt"": ""30-Mar-2026 16:30:44"", ""disclosureToDate"": null, ""compBroadcastDate"": null, ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""258.53""}",Tata Investment Corporation Limited,31-Dec-2025,505952960,371289470,    73.38,134663490,0,     0.00,     0.00,,3706264,30977089,0,0,0,11.96,30-Mar-2026 16:30:44,,,0,258.53,2026-03-30
,,,,,,,"{""comName"": ""Tata Motors Passenger Vehicles Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""3682331373"", ""totPromoterHolding"": ""1567369812"", ""percPromoterHolding"": ""    42.56"", ""totPublicHolding"": ""2114961561"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""71061937"", ""totDematShares"": ""3674637064"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""1.93"", ""broadcastDt"": ""30-Mar-2026 16:30:23"", ""disclosureToDate"": null, ""compBroadcastDate"": ""31-03-2021"", ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""2610.46""}",Tata Motors Passenger Vehicles Limited,31-Dec-2025,3682331373,1567369812,    42.56,2114961561,0,     0.00,     0.00,,71061937,3674637064,0,0,0,1.93,30-Mar-2026 16:30:23,,31-03-2021,0,2610.46,2026-03-30
,,,,,,,"{""comName"": ""Tata Power Company Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""3195339547"", ""totPromoterHolding"": ""1497257565"", ""percPromoterHolding"": ""    46.86"", ""totPublicHolding"": ""1698081982"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""76171986"", ""totDematShares"": ""3175151901"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""2.4"", ""broadcastDt"": ""30-Mar-2026 16:30:34"", ""disclosureToDate"": null, ""compBroadcastDate"": ""31-03-2021"", ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""2891.489""}",Tata Power Company Limited,31-Dec-2025,3195339547,1497257565,    46.86,1698081982,0,     0.00,     0.00,,76171986,3175151901,0,0,0,2.4,30-Mar-2026 16:30:34,,31-03-2021,0,2891.489,2026-03-30
,,,,,,,"{""comName"": ""Tata Steel Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""12483531541"", ""totPromoterHolding"": ""4143655145"", ""percPromoterHolding"": ""    33.19"", ""totPublicHolding"": ""8339876396"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""205663077"", ""totDematShares"": ""12410425482"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""1.66"", ""broadcastDt"": ""30-Mar-2026 16:30:25"", ""disclosureToDate"": null, ""compBroadcastDate"": ""31-03-2021"", ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""3703.581""}",Tata Steel Limited,31-Dec-2025,12483531541,4143655145,    33.19,8339876396,0,     0.00,     0.00,,205663077,12410425482,0,0,0,1.66,30-Mar-2026 16:30:25,,31-03-2021,0,3703.581,2026-03-30
,,,,,,,"{""comName"": ""Tata Teleservices (Maharashtra) Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""1954927727"", ""totPromoterHolding"": ""1453672327"", ""percPromoterHolding"": ""    74.36"", ""totPublicHolding"": ""501255400"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""37145187"", ""totDematShares"": ""1952696720"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""1.9"", ""broadcastDt"": ""30-Mar-2026 16:30:55"", ""disclosureToDate"": null, ""compBroadcastDate"": ""18-02-2019"", ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""184.129""}",Tata Teleservices (Maharashtra) Limited,31-Dec-2025,1954927727,1453672327,    74.36,501255400,0,     0.00,     0.00,,37145187,1952696720,0,0,0,1.9,30-Mar-2026 16:30:55,,18-02-2019,0,184.129,2026-03-30
,,,,,,,"{""comName"": ""Tci Finance Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""12872493"", ""totPromoterHolding"": ""3182360"", ""percPromoterHolding"": ""    24.72"", ""totPublicHolding"": ""9690133"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""152464"", ""totDematShares"": ""11844735"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""1.29"", ""broadcastDt"": ""30-Mar-2026 16:30:50"", ""disclosureToDate"": null, ""compBroadcastDate"": ""14-12-2016"", ""noOfPledgeShare"": null, ""noOfSecPledgeShare"": null}",Tci Finance Limited,31-Dec-2025,12872493,3182360,    24.72,9690133,0,     0.00,     0.00,,152464,11844735,0,0,0,1.29,30-Mar-2026 16:30:50,,14-12-2016,,,2026-03-30
,,,,,,,"{""comName"": ""Teamlease Services Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""16768900"", ""totPromoterHolding"": ""5221468"", ""percPromoterHolding"": ""    31.14"", ""totPublicHolding"": ""11547432"", ""totPromoterShares"": ""84050"", ""percPromoterShares"": ""     1.61"", ""percTotShares"": ""     0.50"", ""disclosureFromDate"": null, ""numSharesPledged"": ""231537"", ""totDematShares"": ""16768000"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""1.38"", ""broadcastDt"": ""30-Mar-2026 16:31:24"", ""disclosureToDate"": null, ""compBroadcastDate"": ""22-12-2025"", ""noOfPledgeShare"": ""13.087"", ""noOfSecPledgeShare"": ""36.053""}",Teamlease Services Limited,31-Dec-2025,16768900,5221468,    31.14,11547432,84050,     1.61,     0.50,,231537,16768000,0,0,0,1.38,30-Mar-2026 16:31:24,,22-12-2025,13.087,36.053,2026-03-30
,,,,,,,"{""comName"": ""Teamo Productions HQ Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""1096219600"", ""totPromoterHolding"": ""290281197"", ""percPromoterHolding"": ""    26.48"", ""totPublicHolding"": ""805938403"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""14608655"", ""totDematShares"": ""1095961340"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""1.33"", ""broadcastDt"": ""30-Mar-2026 16:31:14"", ""disclosureToDate"": null, ""compBroadcastDate"": null, ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""0.92""}",Teamo Productions HQ Limited,31-Dec-2025,1096219600,290281197,    26.48,805938403,0,     0.00,     0.00,,14608655,1095961340,0,0,0,1.33,30-Mar-2026 16:31:14,,,0,0.92,2026-03-30
,,,,,,,"{""comName"": ""Tech Mahindra Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""979721333"", ""totPromoterHolding"": ""342699332"", ""percPromoterHolding"": ""    34.98"", ""totPublicHolding"": ""637022001"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""5318730"", ""totDematShares"": ""979354872"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""0.54"", ""broadcastDt"": ""30-Mar-2026 16:31:06"", ""disclosureToDate"": null, ""compBroadcastDate"": null, ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""846.157""}",Tech Mahindra Limited,31-Dec-2025,979721333,342699332,    34.98,637022001,0,     0.00,     0.00,,5318730,979354872,0,0,0,0.54,30-Mar-2026 16:31:06,,,0,846.157,2026-03-30
