screener_sector,nifty_industry,symbol_nse,company_name,industry,in_nse_eq
Minerals & Mining,Metals & Mining,NSE:IMFA-EQ,Indian Metals & Ferro Alloys Ltd.,Metals & Mining,true
Minerals & Mining,Metals & Mining,NSE:JAIBALAJI-EQ,Jai Balaji Industries Ltd.,Metals & Mining,true
Minerals & Mining,Metals & Mining,NSE:JAINREC-EQ,Jain Resource Recycling Ltd.,Metals & Mining,true
Minerals & Mining,Metals & Mining,NSE:JINDALSTEL-EQ,Jindal Steel Ltd.,Metals & Mining,true
Minerals & Mining,Metals & Mining,NSE:JSL-EQ,Jindal Stainless Ltd.,Metals & Mining,true
Minerals & Mining,Metals & Mining,NSE:JSWSTEEL-EQ,JSW Steel Ltd.,Metals & Mining,true
Minerals & Mining,Metals & Mining,NSE:LLOYDSENT-EQ,Lloyds Enterprises Ltd.,Metals & Mining,true
Minerals & Mining,Metals & Mining,NSE:LLOYDSME-EQ,Lloyds Metals And Energy Ltd.,Metals & Mining,true
Minerals & Mining,Metals & Mining,NSE:MOIL-EQ,MOIL Ltd.,Metals & Mining,true
Minerals & Mining,Metals & Mining,NSE:NATIONALUM-EQ,National Aluminium Co. Ltd.,Metals & Mining,true
Minerals & Mining,Metals & Mining,NSE:NMDC-EQ,NMDC Ltd.,Metals & Mining,true
Minerals & Mining,Metals & Mining,NSE:NSLNISP-EQ,NMDC Steel Ltd.,Metals & Mining,true
Minerals & Mining,Metals & Mining,NSE:SAIL-EQ,Steel Authority of India Ltd.,Metals & Mining,true
Minerals & Mining,Metals & Mining,NSE:SARDAEN-EQ,Sarda Energy and Minerals Ltd.,Metals & Mining,true
Minerals & Mining,Metals & Mining,NSE:TATASTEEL-EQ,Tata Steel Ltd.,Metals & Mining,true
Minerals & Mining,Metals & Mining,NSE:VEDL-EQ,Vedanta Ltd.,Metals & Mining,true
Non - Ferrous Metals,Metals & Mining,NSE:ADANIENT-EQ,Adani Enterprises Ltd.,Metals & Mining,true
Non - Ferrous Metals,Metals & Mining,NSE:ASHAPURMIN-EQ,Ashapura Minechem Ltd.,Metals & Mining,true
Non - Ferrous Metals,Metals & Mining,NSE:GMDCLTD-EQ,Gujarat Mineral Development Corporation Ltd.,Metals & Mining,true
Non - Ferrous Metals,Metals & Mining,NSE:GRAVITA-EQ,Gravita India Ltd.,Metals & Mining,true
Non - Ferrous Metals,Metals & Mining,NSE:HINDALCO-EQ,Hindalco Industries Ltd.,Metals & Mining,true
Non - Ferrous Metals,Metals & Mining,NSE:HINDCOPPER-EQ,Hindustan Copper Ltd.,Metals & Mining,true
Non - Ferrous Metals,Metals & Mining,NSE:HINDZINC-EQ,Hindustan Zinc Ltd.,Metals & Mining,true
Non - Ferrous Metals,Metals & Mining,NSE:IMFA-EQ,Indian Metals & Ferro Alloys Ltd.,Metals & Mining,true
Non - Ferrous Metals,Metals & Mining,NSE:JAIBALAJI-EQ,Jai Balaji Industries Ltd.,Metals & Mining,true
Non - Ferrous Metals,Metals & Mining,NSE:JAINREC-EQ,Jain Resource Recycling Ltd.,Metals & Mining,true
Non - Ferrous Metals,Metals & Mining,NSE:JINDALSTEL-EQ,Jindal Steel Ltd.,Metals & Mining,true
Non - Ferrous Metals,Metals & Mining,NSE:JSL-EQ,Jindal Stainless Ltd.,Metals & Mining,true
Non - Ferrous Metals,Metals & Mining,NSE:JSWSTEEL-EQ,JSW Steel Ltd.,Metals & Mining,true
Non - Ferrous Metals,Metals & Mining,NSE:LLOYDSENT-EQ,Lloyds Enterprises Ltd.,Metals & Mining,true
Non - Ferrous Metals,Metals & Mining,NSE:LLOYDSME-EQ,Lloyds Metals And Energy Ltd.,Metals & Mining,true
Non - Ferrous Metals,Metals & Mining,NSE:MOIL-EQ,MOIL Ltd.,Metals & Mining,true
Non - Ferrous Metals,Metals & Mining,NSE:NATIONALUM-EQ,National Aluminium Co. Ltd.,Metals & Mining,true
Non - Ferrous Metals,Metals & Mining,NSE:NMDC-EQ,NMDC Ltd.,Metals & Mining,true
Non - Ferrous Metals,Metals & Mining,NSE:NSLNISP-EQ,NMDC Steel Ltd.,Metals & Mining,true
Non - Ferrous Metals,Metals & Mining,NSE:SAIL-EQ,Steel Authority of India Ltd.,Metals & Mining,true
Non - Ferrous Metals,Metals & Mining,NSE:SARDAEN-EQ,Sarda Energy and Minerals Ltd.,Metals & Mining,true
Non - Ferrous Metals,Metals & Mining,NSE:TATASTEEL-EQ,Tata Steel Ltd.,Metals & Mining,true
Non - Ferrous Metals,Metals & Mining,NSE:VEDL-EQ,Vedanta Ltd.,Metals & Mining,true
Oil,Oil Gas & Consumable Fuels,NSE:AEGISLOG-EQ,Aegis Logistics Ltd.,Oil Gas & Consumable Fuels,true
Oil,Oil Gas & Consumable Fuels,NSE:AEGISVOPAK-EQ,Aegis Vopak Terminals Ltd.,Oil Gas & Consumable Fuels,true
Oil,Oil Gas & Consumable Fuels,NSE:ATGL-EQ,Adani Total Gas Ltd.,Oil Gas & Consumable Fuels,true
Oil,Oil Gas & Consumable Fuels,NSE:BPCL-EQ,Bharat Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,true
Oil,Oil Gas & Consumable Fuels,NSE:CASTROLIND-EQ,Castrol India Ltd.,Oil Gas & Consumable Fuels,true
Oil,Oil Gas & Consumable Fuels,NSE:CHENNPETRO-EQ,Chennai Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,true
Oil,Oil Gas & Consumable Fuels,NSE:COALINDIA-EQ,Coal India Ltd.,Oil Gas & Consumable Fuels,true
Oil,Oil Gas & Consumable Fuels,NSE:GAIL-EQ,GAIL (India) Ltd.,Oil Gas & Consumable Fuels,true
Oil,Oil Gas & Consumable Fuels,NSE:GSPL-EQ,Gujarat State Petronet Ltd.,Oil Gas & Consumable Fuels,true
Oil,Oil Gas & Consumable Fuels,NSE:GUJGASLTD-EQ,Gujarat Gas Ltd.,Oil Gas & Consumable Fuels,true
Oil,Oil Gas & Consumable Fuels,NSE:HINDPETRO-EQ,Hindustan Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,true
Oil,Oil Gas & Consumable Fuels,NSE:IGL-EQ,Indraprastha Gas Ltd.,Oil Gas & Consumable Fuels,true
Oil,Oil Gas & Consumable Fuels,NSE:IOC-EQ,Indian Oil Corporation Ltd.,Oil Gas & Consumable Fuels,true
Oil,Oil Gas & Consumable Fuels,NSE:MGL-EQ,Mahanagar Gas Ltd.,Oil Gas & Consumable Fuels,true
Oil,Oil Gas & Consumable Fuels,NSE:MRPL-EQ,Mangalore Refinery & Petrochemicals Ltd.,Oil Gas & Consumable Fuels,true
Oil,Oil Gas & Consumable Fuels,NSE:OIL-EQ,Oil India Ltd.,Oil Gas & Consumable Fuels,true
Oil,Oil Gas & Consumable Fuels,NSE:ONGC-EQ,Oil & Natural Gas Corporation Ltd.,Oil Gas & Consumable Fuels,true
Oil,Oil Gas & Consumable Fuels,NSE:PETRONET-EQ,Petronet LNG Ltd.,Oil Gas & Consumable Fuels,true
Oil,Oil Gas & Consumable Fuels,NSE:RELIANCE-EQ,Reliance Industries Ltd.,Oil Gas & Consumable Fuels,true
Oil,Oil Gas & Consumable Fuels,NSE:SANDUMA-EQ,Sandur Manganese & Iron Ores Ltd.,Oil Gas & Consumable Fuels,true
Other Construction Materials,Construction Materials,NSE:ACC-EQ,ACC Ltd.,Construction Materials,true
Other Construction Materials,Construction Materials,NSE:AMBUJACEM-EQ,Ambuja Cements Ltd.,Construction Materials,true
Other Construction Materials,Construction Materials,NSE:BIRLACORPN-EQ,Birla Corporation Ltd.,Construction Materials,true
Other Construction Materials,Construction Materials,NSE:DALBHARAT-EQ,Dalmia Bharat Ltd.,Construction Materials,true
Other Construction Materials,Construction Materials,NSE:GRASIM-EQ,Grasim Industries Ltd.,Construction Materials,true
Other Construction Materials,Construction Materials,NSE:INDIACEM-EQ,India Cements Ltd.,Construction Materials,true
Other Construction Materials,Construction Materials,NSE:JKCEMENT-EQ,J.K. Cement Ltd.,Construction Materials,true
Other Construction Materials,Construction Materials,NSE:JKLAKSHMI-EQ,JK Lakshmi Cement Ltd.,Construction Materials,true
Other Construction Materials,Construction Materials,NSE:JSWCEMENT-EQ,JSW Cement Ltd.,Construction Materials,true
Other Construction Materials,Construction Materials,NSE:NUVOCO-EQ,Nuvoco Vistas Corporation Ltd.,Construction Materials,true
Other Construction Materials,Construction Materials,NSE:ORIENTCEM-EQ,Orient Cement Ltd.,Construction Materials,true
Other Construction Materials,Construction Materials,NSE:PRSMJOHNSN-EQ,Prism Johnson Ltd.,Construction Materials,true
Other Construction Materials,Construction Materials,NSE:RAMCOCEM-EQ,The Ramco Cements Ltd.,Construction Materials,true
Other Construction Materials,Construction Materials,NSE:SHREECEM-EQ,Shree Cement Ltd.,Construction Materials,true
Other Construction Materials,Construction Materials,NSE:STARCEMENT-EQ,Star Cement Ltd.,Construction Materials,true
Other Construction Materials,Construction Materials,NSE:ULTRACEMCO-EQ,UltraTech Cement Ltd.,Construction Materials,true
Other Consumer Services,Consumer Services,NSE:ABFRL-EQ,Aditya Birla Fashion and Retail Ltd.,Consumer Services,true
Other Consumer Services,Consumer Services,NSE:ABLBL-EQ,Aditya Birla Lifestyle Brands Ltd.,Consumer Services,true
Other Consumer Services,Consumer Services,NSE:ARVINDFASN-EQ,Arvind Fashions Ltd.,Consumer Services,true
Other Consumer Services,Consumer Services,NSE:AVL-EQ,Aditya Vision Ltd.,Consumer Services,true
Other Consumer Services,Consumer Services,NSE:BLS-EQ,BLS International Services Ltd.,Consumer Services,true
Other Consumer Services,Consumer Services,NSE:CARTRADE-EQ,Cartrade Tech Ltd.,Consumer Services,true
Other Consumer Services,Consumer Services,NSE:CHALET-EQ,Chalet Hotels Ltd.,Consumer Services,true
Other Consumer Services,Consumer Services,NSE:CRIZAC-EQ,Crizac Ltd.,Consumer Services,true
Other Consumer Services,Consumer Services,NSE:DBREALTY-EQ,Valor Estate Ltd.,Consumer Services,true
Other Consumer Services,Consumer Services,NSE:DEVYANI-EQ,Devyani International Ltd.,Consumer Services,true
Other Consumer Services,Consumer Services,NSE:DMART-EQ,Avenue Supermarts Ltd.,Consumer Services,true
Other Consumer Services,Consumer Services,NSE:EIHOTEL-EQ,EIH Ltd.,Consumer Services,true
Other Consumer Services,Consumer Services,NSE:EMIL-EQ,Electronics Mart India Ltd.,Consumer Services,true
Other Consumer Services,Consumer Services,NSE:ENTERO-EQ,Entero Healthcare Solutions Ltd.,Consumer Services,true
Other Consumer Services,Consumer Services,NSE:ETERNAL-EQ,Eternal Ltd.,Consumer Services,true
Other Consumer Services,Consumer Services,NSE:FIRSTCRY-EQ,Brainbees Solutions Ltd.,Consumer Services,true
Other Consumer Services,Consumer Services,NSE:INDHOTEL-EQ,Indian Hotels Co. Ltd.,Consumer Services,true
Other Consumer Services,Consumer Services,NSE:INDIAMART-EQ,Indiamart Intermesh Ltd.,Consumer Services,true
Other Consumer Services,Consumer Services,NSE:IRCTC-EQ,Indian Railway Catering And Tourism Corporation Ltd.,Consumer Services,true
Other Consumer Services,Consumer Services,NSE:ITCHOTELS-EQ,ITC Hotels Ltd.,Consumer Services,true
Other Consumer Services,Consumer Services,NSE:IXIGO-EQ,Le Travenues Technology Ltd.,Consumer Services,true
Other Consumer Services,Consumer Services,NSE:JSLL-EQ,Jeena Sikho Lifecare Ltd.,Consumer Services,true
Other Consumer Services,Consumer Services,NSE:JUBLFOOD-EQ,Jubilant Foodworks Ltd.,Consumer Services,true
Other Consumer Services,Consumer Services,NSE:JUSTDIAL-EQ,Justdial Ltd.,Consumer Services,true
Other Consumer Services,Consumer Services,NSE:LEMONTREE-EQ,Lemon Tree Hotels Ltd.,Consumer Services,true
Other Consumer Services,Consumer Services,NSE:LENSKART-EQ,Lenskart Solutions Ltd.,Consumer Services,true
Other Consumer Services,Consumer Services,NSE:MANYAVAR-EQ,Vedant Fashions Ltd.,Consumer Services,true
Other Consumer Services,Consumer Services,NSE:MEDPLUS-EQ,Medplus Health Services Ltd.,Consumer Services,true
Other Consumer Services,Consumer Services,NSE:MEESHO-EQ,Meesho Ltd.,Consumer Services,true
Other Consumer Services,Consumer Services,NSE:NAUKRI-EQ,Info Edge (India) Ltd.,Consumer Services,true
Other Consumer Services,Consumer Services,NSE:NYKAA-EQ,FSN E-Commerce Ventures Ltd.,Consumer Services,true
Other Consumer Services,Consumer Services,NSE:PWL-EQ,Physicswallah Ltd.,Consumer Services,true
Other Consumer Services,Consumer Services,NSE:RBA-EQ,Restaurant Brands Asia Ltd.,Consumer Services,true
Other Consumer Services,Consumer Services,NSE:RTNINDIA-EQ,RattanIndia Enterprises Ltd.,Consumer Services,true
Other Consumer Services,Consumer Services,NSE:SAMHI-EQ,Samhi Hotels Ltd.,Consumer Services,true
Other Consumer Services,Consumer Services,NSE:SAPPHIRE-EQ,Sapphire Foods India Ltd.,Consumer Services,true
Other Consumer Services,Consumer Services,NSE:SWIGGY-EQ,Swiggy Ltd.,Consumer Services,true
Other Consumer Services,Consumer Services,NSE:TBOTEK-EQ,TBO Tek Ltd.,Consumer Services,true
Other Consumer Services,Consumer Services,NSE:THELEELA-EQ,Leela Palaces Hotels & Resorts Ltd.,Consumer Services,true
Other Consumer Services,Consumer Services,NSE:THOMASCOOK-EQ,Thomas Cook (India) Ltd.,Consumer Services,true
Other Consumer Services,Consumer Services,NSE:TRAVELFOOD-EQ,Travel Food Services Ltd.,Consumer Services,true
Other Consumer Services,Consumer Services,NSE:TRENT-EQ,Trent Ltd.,Consumer Services,true
Other Consumer Services,Consumer Services,NSE:URBANCO-EQ,Urban Company Ltd.,Consumer Services,true
Other Consumer Services,Consumer Services,NSE:V2RETAIL-EQ,V2 Retail Ltd.,Consumer Services,true
Other Consumer Services,Consumer Services,NSE:VENTIVE-EQ,Ventive Hospitality Ltd.,Consumer Services,true
Other Consumer Services,Consumer Services,NSE:VMART-EQ,V-Mart Retail Ltd.,Consumer Services,true
Other Consumer Services,Consumer Services,NSE:VMM-EQ,Vishal Mega Mart Ltd.,Consumer Services,true
Other Consumer Services,Consumer Services,NSE:WESTLIFE-EQ,Westlife Foodworld Ltd.,Consumer Services,true
Other Utilities,Power,NSE:ACMESOLAR-EQ,ACME Solar Holdings Ltd.,Power,true
Other Utilities,Power,NSE:ADANIENSOL-EQ,Adani Energy Solutions Ltd.,Power,true
Other Utilities,Power,NSE:ADANIGREEN-EQ,Adani Green Energy Ltd.,Power,true
Other Utilities,Power,NSE:ADANIPOWER-EQ,Adani Power Ltd.,Power,true
Other Utilities,Power,NSE:CESC-EQ,CESC Ltd.,Power,true
Other Utilities,Power,NSE:GMRP&UI-EQ,GMR Power and Urban Infra Ltd.,Power,true
Other Utilities,Power,NSE:JPPOWER-EQ,Jaiprakash Power Ventures Ltd.,Power,true
Other Utilities,Power,NSE:JSWENERGY-EQ,JSW Energy Ltd.,Power,true
Other Utilities,Power,NSE:KPIGREEN-EQ,KPI Green Energy Ltd.,Power,true
Other Utilities,Power,NSE:NAVA-EQ,Nava Ltd.,Power,true
Other Utilities,Power,NSE:NHPC-EQ,NHPC Ltd.,Power,true
Other Utilities,Power,NSE:NLCINDIA-EQ,NLC India Ltd.,Power,true
Other Utilities,Power,NSE:NTPC-EQ,NTPC Ltd.,Power,true
Other Utilities,Power,NSE:NTPCGREEN-EQ,NTPC Green Energy Ltd.,Power,true
Other Utilities,Power,NSE:POWERGRID-EQ,Power Grid Corporation of India Ltd.,Power,true
Other Utilities,Power,NSE:PTC-EQ,PTC India Ltd.,Power,true
Other Utilities,Power,NSE:RPOWER-EQ,Reliance Power Ltd.,Power,true
Other Utilities,Power,NSE:RTNPOWER-EQ,RattanIndia Power Ltd.,Power,true
Other Utilities,Power,NSE:SJVN-EQ,SJVN Ltd.,Power,true
Other Utilities,Power,NSE:TATAPOWER-EQ,Tata Power Co. Ltd.,Power,true
Other Utilities,Power,NSE:TORNTPOWER-EQ,Torrent Power Ltd.,Power,true
"Paper, Forest & Jute Products",Forest Materials,NSE:ABREL-EQ,Aditya Birla Real Estate Ltd.,Forest Materials,true
"Paper, Forest & Jute Products",Forest Materials,NSE:JKPAPER-EQ,JK Paper Ltd.,Forest Materials,true
Personal Products,Fast Moving Consumer Goods,NSE:ABDL-EQ,Allied Blenders and Distillers Ltd.,Fast Moving Consumer Goods,true
Personal Products,Fast Moving Consumer Goods,NSE:AVANTIFEED-EQ,Avanti Feeds Ltd.,Fast Moving Consumer Goods,true
Personal Products,Fast Moving Consumer Goods,NSE:AWL-EQ,AWL Agri Business Ltd.,Fast Moving Consumer Goods,true
Personal Products,Fast Moving Consumer Goods,NSE:BALRAMCHIN-EQ,Balrampur Chini Mills Ltd.,Fast Moving Consumer Goods,true
Personal Products,Fast Moving Consumer Goods,NSE:BBTC-EQ,Bombay Burmah Trading Corporation Ltd.,Fast Moving Consumer Goods,true
Personal Products,Fast Moving Consumer Goods,NSE:BECTORFOOD-EQ,Mrs. Bectors Food Specialities Ltd.,Fast Moving Consumer Goods,true
Personal Products,Fast Moving Consumer Goods,NSE:BIKAJI-EQ,Bikaji Foods International Ltd.,Fast Moving Consumer Goods,true
Personal Products,Fast Moving Consumer Goods,NSE:BRITANNIA-EQ,Britannia Industries Ltd.,Fast Moving Consumer Goods,true
Personal Products,Fast Moving Consumer Goods,NSE:CCL-EQ,CCL Products (I) Ltd.,Fast Moving Consumer Goods,true
Personal Products,Fast Moving Consumer Goods,NSE:COLPAL-EQ,Colgate Palmolive (India) Ltd.,Fast Moving Consumer Goods,true
Personal Products,Fast Moving Consumer Goods,NSE:CUPID-EQ,Cupid Ltd.,Fast Moving Consumer Goods,true
Personal Products,Fast Moving Consumer Goods,NSE:DABUR-EQ,Dabur India Ltd.,Fast Moving Consumer Goods,true
Personal Products,Fast Moving Consumer Goods,NSE:DOMS-EQ,DOMS Industries Ltd.,Fast Moving Consumer Goods,true
Personal Products,Fast Moving Consumer Goods,NSE:EIDPARRY-EQ,E.I.D. Parry (India) Ltd.,Fast Moving Consumer Goods,true
Personal Products,Fast Moving Consumer Goods,NSE:EMAMILTD-EQ,Emami Ltd.,Fast Moving Consumer Goods,true
Personal Products,Fast Moving Consumer Goods,NSE:GAEL-EQ,Gujarat Ambuja Exports Ltd.,Fast Moving Consumer Goods,true
Personal Products,Fast Moving Consumer Goods,NSE:GILLETTE-EQ,Gillette India Ltd.,Fast Moving Consumer Goods,true
Personal Products,Fast Moving Consumer Goods,NSE:GODFRYPHLP-EQ,Godfrey Phillips India Ltd.,Fast Moving Consumer Goods,true
Personal Products,Fast Moving Consumer Goods,NSE:GODREJAGRO-EQ,Godrej Agrovet Ltd.,Fast Moving Consumer Goods,true
Personal Products,Fast Moving Consumer Goods,NSE:GODREJCP-EQ,Godrej Consumer Products Ltd.,Fast Moving Consumer Goods,true
Personal Products,Fast Moving Consumer Goods,NSE:GOKULAGRO-EQ,Gokul Agro Resources Ltd.,Fast Moving Consumer Goods,true
Personal Products,Fast Moving Consumer Goods,NSE:HERITGFOOD-EQ,Heritage Foods Ltd.,Fast Moving Consumer Goods,true
Personal Products,Fast Moving Consumer Goods,NSE:HINDUNILVR-EQ,Hindustan Unilever Ltd.,Fast Moving Consumer Goods,true
Personal Products,Fast Moving Consumer Goods,NSE:HONASA-EQ,Honasa Consumer Ltd.,Fast Moving Consumer Goods,true
Personal Products,Fast Moving Consumer Goods,NSE:INDIAGLYCO-EQ,India Glycols Ltd.,Fast Moving Consumer Goods,true
Personal Products,Fast Moving Consumer Goods,NSE:ITC-EQ,ITC Ltd.,Fast Moving Consumer Goods,true
Personal Products,Fast Moving Consumer Goods,NSE:JYOTHYLAB-EQ,Jyothy Labs Ltd.,Fast Moving Consumer Goods,true
Personal Products,Fast Moving Consumer Goods,NSE:KRBL-EQ,KRBL Ltd.,Fast Moving Consumer Goods,true
